Player,Team,Season,PPG,RPG,APG,Win%,WS,MVP,ORtg,DRtg,PER,BPM,USG%,VORP,is_outlier,Standings,Top3_Team,PPG_weighted,Efficiency_score,PPG_rel,Net_Rating,BPM_x_USG%,PPG_x_Win%
Monte Morris,DEN,20/21,-0.178082191780822,-0.8064516129032256,0.5454545454545455,0.5538461538461538,-0.4814814814814815,0,1.0,1.0,-0.3409090909090909,-0.3043478260869565,-0.3714285714285716,-0.5,False,5,0,-0.1,-0.2,-0.7,0.0,0.1,-0.1
Kenrich Williams,OKC,20/21,-0.4794520547945206,-0.1290322580645162,0.1363636363636362,-1.2256410256410255,-0.5185185185185186,0,0.4444444444444444,0.8571428571428571,-0.3409090909090909,-0.4782608695652174,-0.5428571428571429,-0.5833333333333333,False,18,0,0.6,0.6,-2.0,-0.4,0.3,0.6
Raul Neto,WAS,20/21,-0.3835616438356166,-0.6774193548387096,0.1363636363636362,-0.3743589743589747,-0.5185185185185186,0,0.3333333333333333,0.7142857142857143,-0.5681818181818181,-0.4347826086956522,-0.4714285714285715,-0.5,False,13,0,0.1,0.3,-1.6,-0.4,0.2,0.1
LaMelo Ball,CHO,20/21,0.5753424657534246,0.4516129032258065,1.8636363636363635,-0.4461538461538462,-0.5185185185185186,0,-0.4444444444444444,0.2857142857142857,0.4545454545454545,0.6086956521739131,1.0,0.2499999999999998,False,14,0,-0.3,-1.3,2.3,-0.7,0.6,-0.3
Tyus Jones,MEM,20/21,-0.7123287671232879,-0.8064516129032256,0.7727272727272727,-0.0871794871794872,-0.5185185185185186,0,0.3333333333333333,0.5714285714285714,-0.1136363636363636,0.1739130434782609,-0.3571428571428571,-0.1666666666666666,False,11,0,0.1,0.1,-2.9,-0.2,-0.1,0.1
Willie Cauley-Stein,DAL,20/21,-0.8493150684931509,0.0,-0.5909090909090908,0.1948717948717944,-0.5185185185185186,0,1.7777777777777777,0.2857142857142857,-0.2727272727272725,-0.7391304347826089,-1.0142857142857145,-0.75,False,7,0,-0.2,-0.3,-3.5,1.5,0.7,-0.2
Shake Milton,PHI,20/21,0.2054794520547945,-0.7096774193548386,0.5,0.6974358974358975,-0.5185185185185186,0,-0.3333333333333333,0.5714285714285714,-0.2045454545454546,-0.8695652173913044,0.8285714285714282,-0.8333333333333333,False,3,1,0.1,-0.0,0.8,-0.9,-0.7,0.1
Matisse Thybulle,PHI,20/21,-1.041095890410959,-0.8387096774193548,-0.4545454545454545,0.6974358974358975,-0.5185185185185186,0,-0.8888888888888888,-0.7142857142857143,-1.2272727272727273,0.6521739130434783,-1.385714285714286,0.1666666666666666,False,3,1,-0.7,-1.6,-4.2,-0.2,-0.9,-0.7
Christian Wood,HOU,20/21,1.3013698630136987,1.6451612903225803,-0.1363636363636363,-1.5846153846153848,-0.5185185185185186,0,-0.1111111111111111,0.5714285714285714,1.0227272727272727,0.4347826086956521,0.971428571428571,0.0,False,20,0,-2.1,-4.5,5.3,-0.7,0.4,-2.1
Marc Gasol,LAL,20/21,-0.8904109589041097,-0.1290322580645162,0.0454545454545454,0.1948717948717944,-0.5185185185185186,0,0.3333333333333333,-0.4285714285714285,-0.7500000000000001,0.8260869565217391,-1.042857142857143,0.0,False,7,0,-0.2,-0.2,-3.6,0.8,-0.9,-0.2
Josh Hart,NOP,20/21,-0.3150684931506851,1.129032258064516,0.1363636363636362,-0.5846153846153849,-0.5555555555555555,0,0.5555555555555556,0.7142857142857143,-0.7500000000000001,-0.5217391304347827,-0.8000000000000002,-0.5833333333333333,False,15,0,0.2,-0.6,-1.3,-0.2,0.4,0.2
Luke Kennard,LAC,20/21,-0.4383561643835616,-0.6129032258064515,-0.1363636363636363,0.5538461538461538,-0.5555555555555555,0,0.5555555555555556,0.8571428571428571,-0.6363636363636365,-0.2608695652173913,-0.2857142857142857,-0.4166666666666667,False,5,0,-0.2,-0.7,-1.8,-0.3,0.1,-0.2
P.J. Washington,CHO,20/21,0.1917808219178083,0.6451612903225805,0.2272727272727272,-0.4461538461538462,-0.5555555555555555,0,-0.7777777777777778,0.4285714285714285,-0.4772727272727271,-0.5652173913043479,0.0428571428571424,-0.4166666666666667,False,14,0,-0.1,-0.5,0.8,-1.2,-0.0,-0.1
Bryn Forbes,MIL,20/21,-0.2054794520547945,-0.9354838709677418,-0.6363636363636362,0.4820512820512819,-0.5555555555555555,0,0.7777777777777778,1.2857142857142858,-0.6136363636363634,-0.7391304347826089,-0.0857142857142859,-0.75,False,6,0,-0.1,-0.9,-0.8,-0.5,0.1,-0.1
Damion Lee,GSW,20/21,-0.6849315068493151,-0.4193548387096772,-0.3181818181818181,-0.0153846153846153,-0.5555555555555555,0,1.0,0.4285714285714285,-0.8409090909090907,-0.0869565217391304,-0.9000000000000001,-0.4166666666666667,False,10,0,0.0,0.0,-2.8,0.6,0.1,0.0
Grayson Allen,MEM,20/21,-0.1232876712328767,-0.4193548387096772,0.0909090909090909,-0.0871794871794872,-0.5555555555555555,0,0.4444444444444444,0.7142857142857143,-0.6136363636363634,-0.2608695652173913,-0.3285714285714287,-0.4166666666666667,False,11,0,0.0,0.0,-0.5,-0.3,0.1,0.0
Moses Brown,OKC,20/21,-0.3972602739726028,1.4193548387096773,-0.8181818181818181,-1.2256410256410255,-0.5925925925925926,0,0.5555555555555556,0.1428571428571428,0.7500000000000001,-1.2173913043478262,-0.3142857142857146,-1.0,False,18,0,0.5,-0.2,-1.6,0.4,0.4,0.5
Georges Niang,UTA,20/21,-0.6301369863013699,-0.6774193548387096,-0.5454545454545454,0.9076923076923074,-0.5925925925925926,0,0.2222222222222222,0.4285714285714285,-0.9318181818181815,-0.3043478260869565,-0.2428571428571432,-0.5,False,1,1,-0.6,-1.7,-2.6,-0.2,0.1,-0.6
JaMychal Green,DEN,20/21,-0.4657534246575344,0.096774193548387,-0.5,0.5538461538461538,-0.5925925925925926,0,0.4444444444444444,0.5714285714285714,-0.4318181818181819,-0.8260869565217391,-0.2142857142857142,-0.8333333333333333,False,5,0,-0.3,-0.5,-1.9,-0.1,0.2,-0.3
Carmelo Anthony,POR,20/21,0.2602739726027398,-0.4516129032258063,-0.2272727272727272,0.1948717948717944,-0.5925925925925926,0,0.0,1.2857142857142858,-0.2045454545454546,-0.6521739130434783,0.5714285714285714,-0.5833333333333333,False,7,0,0.1,-0.1,1.1,-1.3,-0.4,0.1
Cameron Johnson,PHO,20/21,-0.2602739726027398,-0.3870967741935484,-0.2727272727272727,0.8358974358974355,-0.5925925925925926,0,0.0,0.7142857142857143,-0.8409090909090907,-0.2608695652173913,-0.3000000000000002,-0.3333333333333333,False,2,1,-0.2,-0.8,-1.1,-0.7,0.1,-0.2
Payton Pritchard,BOS,20/21,-0.5205479452054795,-0.6774193548387096,-0.0909090909090908,-0.2307692307692309,-0.6296296296296297,0,0.5555555555555556,1.0,-0.7045454545454544,-0.4782608695652174,-0.3428571428571431,-0.5833333333333333,False,12,0,0.1,0.3,-2.1,-0.4,0.2,0.1
Patrick Williams,CHI,20/21,-0.3150684931506851,0.0322580645161289,-0.2727272727272727,-0.5846153846153849,-0.6296296296296297,0,-0.7777777777777778,0.5714285714285714,-1.1363636363636362,-1.2173913043478262,-0.6000000000000002,-1.0833333333333333,False,15,0,0.2,0.3,-1.3,-1.3,0.7,0.2
Josh Richardson,DAL,20/21,0.0821917808219177,-0.3870967741935484,0.2727272727272727,0.1948717948717944,-0.6666666666666667,0,-0.3333333333333333,0.8571428571428571,-0.818181818181818,-0.9130434782608696,-0.1000000000000004,-0.8333333333333333,False,7,0,0.0,-0.0,0.3,-1.2,0.1,0.0
Derrick Jones Jr.,POR,20/21,-0.6438356164383563,-0.3225806451612902,-0.5454545454545454,0.1948717948717944,-0.6666666666666667,0,1.0,1.1428571428571428,-0.818181818181818,-0.782608695652174,-0.9714285714285716,-0.75,False,7,0,-0.1,-0.3,-2.6,-0.1,0.8,-0.1
Jusuf Nurkić,POR,20/21,0.0,1.4516129032258065,0.6363636363636362,0.1948717948717944,-0.6666666666666667,0,0.1111111111111111,0.1428571428571428,1.1363636363636362,0.9130434782608696,0.457142857142857,-0.0833333333333334,False,7,0,0.0,0.4,0.0,-0.0,0.4,0.0
Alex Caruso,LAL,20/21,-0.6986301369863014,-0.5161290322580645,0.3636363636363635,0.1948717948717944,-0.6666666666666667,0,-0.6666666666666666,-0.2857142857142857,-1.0,-0.1739130434782609,-0.6142857142857144,-0.4166666666666667,False,7,0,-0.1,-0.2,-2.8,-0.4,0.1,-0.1
Coby White,CHI,20/21,0.4931506849315069,-0.1290322580645162,1.2727272727272725,-0.5846153846153849,-0.6666666666666667,0,-0.6666666666666666,1.0,-0.7954545454545454,-1.2173913043478262,0.4857142857142855,-1.0833333333333333,False,15,0,-0.3,-1.0,2.0,-1.7,-0.6,-0.3
Eric Bledsoe,NOP,20/21,0.095890410958904,-0.3548387096774193,0.818181818181818,-0.5846153846153849,-0.7037037037037038,0,-0.4444444444444444,1.1428571428571428,-0.9090909090909092,-1.0434782608695652,-0.0857142857142859,-0.9166666666666666,False,15,0,-0.1,-0.3,0.4,-1.6,0.1,-0.1
Garrison Mathews,WAS,20/21,-0.8219178082191781,-1.0,-0.7272727272727273,-0.3743589743589747,-0.7037037037037038,0,2.0,1.1428571428571428,-1.3181818181818183,-0.9565217391304348,-1.085714285714286,-0.8333333333333333,True,13,0,0.3,1.0,-3.3,0.9,1.0,0.3
Drew Eubanks,SAS,20/21,-0.7808219178082193,0.0,-0.5454545454545454,-0.4461538461538462,-0.7037037037037038,0,0.6666666666666666,0.1428571428571428,0.5454545454545451,-0.1739130434782609,-0.2857142857142857,-0.5833333333333333,False,14,0,0.3,0.6,-3.2,0.5,0.0,0.3
Bismack Biyombo,CHO,20/21,-0.8904109589041097,0.2580645161290321,-0.3636363636363636,-0.4461538461538462,-0.7037037037037038,0,0.1111111111111111,0.7142857142857143,-0.8636363636363638,-1.4782608695652175,-1.085714285714286,-1.2499999999999998,False,14,0,0.4,0.4,-3.6,-0.6,1.6,0.4
Buddy Hield,SAC,20/21,0.6986301369863017,0.0645161290322581,0.7272727272727273,-0.5846153846153849,-0.7407407407407407,0,-0.3333333333333333,1.5714285714285714,-0.6136363636363634,-0.4347826086956522,0.2285714285714282,-0.1666666666666666,False,15,0,-0.4,-0.9,2.8,-1.9,-0.1,-0.4
De'Anthony Melton,MEM,20/21,-0.3287671232876713,-0.4516129032258063,0.2272727272727272,-0.0871794871794872,-0.7407407407407407,0,-0.2222222222222222,0.1428571428571428,-0.0681818181818183,0.8260869565217391,0.0571428571428569,0.0,False,11,0,0.0,0.0,-1.3,-0.4,0.0,0.0
KJ Martin,HOU,20/21,-0.3013698630136985,0.2903225806451613,-0.409090909090909,-1.5846153846153848,-0.7407407407407407,0,0.5555555555555556,0.8571428571428571,-0.2045454545454546,-0.9565217391304348,-0.5000000000000002,-0.9166666666666666,False,20,0,0.5,0.7,-1.2,-0.3,0.5,0.5
Will Barton,DEN,20/21,0.1643835616438355,-0.1612903225806451,0.5454545454545455,0.5538461538461538,-0.7407407407407407,0,-0.5555555555555556,0.8571428571428571,-0.8409090909090907,-1.0,-0.0142857142857144,-0.8333333333333333,False,5,0,0.1,0.3,0.7,-1.4,0.0,0.1
Kelly Oubre Jr.,GSW,20/21,0.5342465753424659,0.4838709677419354,-0.3181818181818181,-0.0153846153846153,-0.7407407407407407,0,-1.0,0.2857142857142857,-0.4999999999999998,-1.0,0.4285714285714285,-0.9166666666666666,False,10,0,-0.0,-0.0,2.2,-1.3,-0.4,-0.0
Nikola Jokić,DEN,21/22,2.136986301369864,3.0,2.6818181818181817,0.2051282051282047,4.0740740740740735,1,1.5555555555555556,-0.4285714285714285,3.9318181818181808,5.782608695652174,1.828571428571428,7.25,False,7,0,0.4,1.6,9.5,2.0,10.6,0.4
Karl-Anthony Towns,MIN,21/22,1.794520547945206,1.7096774193548387,0.7272727272727273,0.0820512820512821,2.2592592592592595,0,1.0,0.2857142857142857,1.9545454545454548,2.0,1.2428571428571429,2.75,True,8,0,0.1,0.3,8.0,0.7,2.5,0.1
Mikal Bridges,PHO,21/22,0.3698630136986301,-0.096774193548387,0.1363636363636362,1.205128205128205,1.7407407407407407,0,1.4444444444444444,0.2857142857142857,-0.2499999999999999,0.5217391304347827,-0.585714285714286,1.2499999999999998,False,1,1,0.4,0.5,1.7,1.2,-0.3,0.4
DeMar DeRozan,CHI,21/22,2.246575342465753,0.2258064516129032,1.3181818181818183,0.0820512820512821,1.7037037037037035,0,0.5555555555555556,1.0,1.7272727272727275,0.9130434782608696,1.8142857142857145,1.6666666666666663,True,8,0,0.2,0.3,10.0,-0.4,1.7,0.2
Pascal Siakam,TOR,21/22,1.5479452054794525,1.290322580645161,1.4999999999999998,0.2051282051282047,1.4444444444444442,0,0.4444444444444444,0.2857142857142857,1.090909090909091,1.347826086956522,0.9571428571428572,2.083333333333333,False,7,0,0.3,0.9,6.9,0.2,1.3,0.3
Stephen Curry,GSW,21/22,1.9178082191780823,0.2258064516129032,1.9545454545454544,0.5179487179487178,1.4074074074074072,0,0.3333333333333333,0.0,1.3409090909090904,2.347826086956521,1.6714285714285713,2.75,True,3,1,1.0,2.1,8.6,0.3,3.9,1.0
Devin Booker,PHO,21/22,2.0958904109589045,0.1612903225806451,1.2727272727272725,1.205128205128205,1.259259259259259,0,0.1111111111111111,0.1428571428571428,1.3181818181818183,1.608695652173913,1.8428571428571427,2.083333333333333,True,1,1,2.5,4.3,9.4,-0.0,3.0,2.5
Al Horford,BOS,21/22,-0.178082191780822,1.032258064516129,0.6363636363636362,0.3948717948717946,1.259259259259259,0,1.3333333333333333,-0.5714285714285714,0.2727272727272725,1.6956521739130437,-0.6142857142857144,1.7499999999999998,False,5,0,-0.1,0.6,-0.8,1.9,-1.0,-0.1
Jalen Brunson,DAL,21/22,0.6575342465753427,-0.1935483870967742,1.2727272727272725,0.4564102564102562,1.222222222222222,0,0.6666666666666666,0.5714285714285714,0.3636363636363639,0.2173913043478261,0.3999999999999996,0.6666666666666664,False,4,0,0.3,0.8,2.9,0.1,0.1,0.3
Tyrese Maxey,PHI,21/22,0.8219178082191781,-0.4193548387096772,1.0454545454545452,0.3948717948717946,1.148148148148148,0,1.0,1.0,0.1590909090909089,0.0869565217391304,0.1571428571428568,0.5833333333333333,False,5,0,0.3,0.6,3.7,0.0,0.0,0.3
Jonas Valančiūnas,NOP,21/22,0.8630136986301372,2.225806451612903,0.2727272727272727,-0.5435897435897438,1.148148148148148,0,0.6666666666666666,0.4285714285714285,1.2954545454545452,0.6521739130434783,0.6714285714285714,0.9166666666666666,True,13,0,-0.5,-1.8,3.9,0.2,0.4,-0.5
Deandre Ayton,PHO,21/22,0.7808219178082192,1.8387096774193543,-0.2727272727272727,1.205128205128205,1.148148148148148,0,1.3333333333333333,-0.4285714285714285,1.454545454545454,1.0434782608695652,0.3285714285714282,0.8333333333333333,False,1,1,0.9,2.8,3.5,1.8,0.3,0.9
Miles Bridges,CHO,21/22,1.1917808219178083,0.8064516129032256,0.818181818181818,-0.1076923076923077,1.111111111111111,0,0.5555555555555556,0.8571428571428571,0.5454545454545451,0.4782608695652174,0.5,1.1666666666666663,False,10,0,-0.1,-0.3,5.3,-0.3,0.2,-0.1
Ivica Zubac,LAC,21/22,-0.1643835616438355,1.290322580645161,-0.1818181818181817,-0.1692307692307693,1.111111111111111,0,1.5555555555555556,-0.1428571428571428,0.8409090909090907,0.1304347826086956,-0.3285714285714287,0.1666666666666666,False,11,0,0.0,-0.2,-0.7,1.7,-0.0,0.0
Desmond Bane,MEM,21/22,0.9178082191780822,-0.0322580645161289,0.3181818181818182,0.7076923076923077,1.111111111111111,0,0.7777777777777778,0.2857142857142857,0.4772727272727275,1.0000000000000002,0.5714285714285714,1.3333333333333333,False,2,1,0.6,0.9,4.1,0.5,0.6,0.6
Donovan Mitchell,UTA,21/22,1.9726027397260275,-0.096774193548387,1.4999999999999998,0.2717948717948714,1.111111111111111,0,0.2222222222222222,0.4285714285714285,1.3863636363636365,1.6956521739130437,1.971428571428571,2.083333333333333,False,6,0,0.5,0.9,8.8,-0.2,3.3,0.5
Bam Adebayo,MIA,21/22,1.0410958904109593,1.806451612903225,0.6363636363636362,0.5179487179487178,1.111111111111111,0,0.5555555555555556,-0.5714285714285714,1.431818181818182,1.4782608695652175,0.8428571428571426,1.3333333333333333,False,3,1,0.5,1.8,4.7,1.1,1.2,0.5
Jakob Poeltl,SAS,21/22,0.273972602739726,1.5483870967741935,0.3636363636363635,-0.666666666666667,1.0,0,1.2222222222222223,0.2857142857142857,1.2045454545454546,0.5217391304347827,-0.1142857142857144,0.4999999999999998,False,15,0,-0.2,-1.5,1.2,0.9,-0.1,-0.2
Jrue Holiday,MIL,21/22,0.9315068493150688,0.0,2.1818181818181817,0.3948717948717946,1.0,0,0.5555555555555556,0.5714285714285714,0.9772727272727274,1.2173913043478264,0.6285714285714283,1.4999999999999996,True,5,0,0.4,1.2,4.2,-0.0,0.8,0.4
Steven Adams,MEM,21/22,-0.6301369863013699,1.7741935483870963,0.6363636363636362,0.7076923076923077,0.9629629629629628,0,1.4444444444444444,0.0,0.4772727272727275,0.6956521739130436,-1.0142857142857145,0.7499999999999998,False,2,1,-0.4,1.3,-2.8,1.4,-0.7,-0.4
Kevon Looney,GSW,21/22,-0.7534246575342467,0.9032258064516128,0.0,0.5179487179487178,0.9629629629629628,0,1.7777777777777777,-0.4285714285714285,0.0454545454545452,0.2173913043478261,-0.985714285714286,0.1666666666666666,False,3,1,-0.4,0.1,-3.4,2.2,-0.2,-0.4
Mike Conley,UTA,21/22,0.3013698630136985,-0.4838709677419354,1.4999999999999998,0.2717948717948714,0.9259259259259258,0,0.8888888888888888,0.4285714285714285,0.3863636363636362,1.173913043478261,0.2571428571428567,1.3333333333333333,False,6,0,0.1,0.4,1.3,0.5,0.3,0.1
Ja Morant,MEM,21/22,2.178082191780822,0.3870967741935484,2.136363636363636,0.7076923076923077,0.9259259259259258,0,0.4444444444444444,0.4285714285714285,2.022727272727272,2.4782608695652173,2.085714285714286,2.333333333333333,True,2,1,1.5,3.3,9.7,0.0,5.2,1.5
Fred VanVleet,TOR,21/22,1.205479452054795,-0.0322580645161289,2.136363636363636,0.2051282051282047,0.9259259259259258,0,0.3333333333333333,0.4285714285714285,0.4090909090909092,1.3913043478260871,0.6571428571428568,2.0,False,7,0,0.2,0.7,5.4,-0.1,0.9,0.2
Scottie Barnes,TOR,21/22,0.5205479452054796,0.9677419354838708,0.6818181818181818,0.2051282051282047,0.8888888888888886,0,0.4444444444444444,0.4285714285714285,0.1818181818181819,0.2173913043478261,-0.0142857142857144,0.6666666666666664,False,7,0,0.1,0.4,2.3,0.0,-0.0,0.1
Dorian Finney-Smith,DAL,21/22,-0.0684931506849315,0.0645161290322581,-0.0454545454545454,0.4564102564102562,0.8888888888888886,0,0.7777777777777778,0.2857142857142857,-0.6818181818181818,0.1739130434782609,-0.7571428571428572,0.6666666666666664,False,4,0,-0.0,-0.0,-0.3,0.5,-0.1,-0.0
Kyle Lowry,MIA,21/22,0.2602739726027398,0.0,2.5,0.5179487179487178,0.8148148148148149,0,0.6666666666666666,0.2857142857142857,-0.1136363636363636,0.6956521739130436,-0.1285714285714288,0.8333333333333333,True,3,1,0.1,1.4,1.2,0.4,-0.1,0.1
Alec Burks,NYK,21/22,0.0273972602739725,0.1290322580645162,0.4545454545454545,-0.4820512820512821,0.7037037037037035,0,0.5555555555555556,0.2857142857142857,-0.4090909090909092,0.1739130434782609,-0.2000000000000003,0.4999999999999998,False,12,0,-0.0,-0.3,0.1,0.3,-0.0,-0.0
Harrison Barnes,SAC,21/22,0.6712328767123287,0.3548387096774192,0.1818181818181817,-0.917948717948718,0.6666666666666665,0,1.0,1.4285714285714286,0.0454545454545452,-0.0869565217391304,-0.0428571428571429,0.2499999999999998,False,17,0,-0.6,-1.1,3.0,-0.4,0.0,-0.6
Jarred Vanderbilt,MIN,21/22,-0.6301369863013699,1.2580645161290325,-0.3181818181818181,0.0820512820512821,0.6666666666666665,0,1.6666666666666667,0.0,-0.0454545454545452,-0.0869565217391304,-1.1714285714285717,0.0,False,8,0,-0.1,0.0,-2.8,1.7,0.1,-0.1
Jordan Poole,GSW,21/22,0.9589041095890412,-0.3548387096774193,0.9090909090909092,0.5179487179487178,0.6666666666666665,0,0.0,0.2857142857142857,0.1363636363636367,0.2608695652173913,0.9857142857142857,0.4999999999999998,False,3,1,0.5,0.8,4.3,-0.3,0.3,0.5
Chris Boucher,TOR,21/22,-0.2876712328767123,0.5483870967741935,-0.7727272727272726,0.2051282051282047,0.6666666666666665,0,1.3333333333333333,0.0,0.5454545454545451,-0.1304347826086956,-0.1857142857142858,-0.1666666666666666,False,7,0,-0.1,-0.1,-1.3,1.3,0.0,-0.1
Terry Rozier,CHO,21/22,1.0684931506849318,-0.0645161290322581,1.1363636363636362,-0.1076923076923077,0.6296296296296297,0,0.5555555555555556,1.0,0.4772727272727275,0.5652173913043478,0.5857142857142854,0.9999999999999996,False,10,0,-0.1,-0.2,4.8,-0.4,0.3,-0.1
Zach LaVine,CHI,21/22,1.7671232876712328,0.0322580645161289,1.1363636363636362,0.0820512820512821,0.5925925925925924,0,0.3333333333333333,1.1428571428571428,1.0227272727272727,0.8695652173913044,1.3857142857142857,1.2499999999999998,False,8,0,0.1,0.2,7.9,-0.8,1.2,0.1
LaMelo Ball,CHO,21/22,1.1780821917808222,0.7096774193548386,2.545454545454545,-0.1076923076923077,0.5925925925925924,0,-0.1111111111111111,0.5714285714285714,0.9545454545454544,1.3043478260869563,1.2999999999999996,1.8333333333333328,True,10,0,-0.1,-0.5,5.3,-0.7,1.7,-0.1
Jaylen Brown,BOS,21/22,1.6575342465753429,0.5161290322580643,0.6818181818181818,0.3948717948717946,0.5925925925925924,0,-0.3333333333333333,0.0,0.7727272727272724,0.7391304347826089,1.6285714285714283,0.9166666666666666,False,5,0,0.7,1.1,7.4,-0.3,1.2,0.7
Kevin Love,CLE,21/22,0.2876712328767123,0.8709677419354838,0.0909090909090909,-0.041025641025641,0.5555555555555555,0,0.5555555555555556,0.0,0.931818181818182,1.7826086956521738,0.8571428571428571,1.3333333333333333,False,9,0,-0.0,-0.1,1.3,0.6,1.5,-0.0
Cameron Johnson,PHO,21/22,0.136986301369863,-0.1290322580645162,-0.2272727272727272,1.205128205128205,0.5185185185185183,0,1.2222222222222223,0.1428571428571428,-0.0681818181818183,1.0000000000000002,-0.2285714285714288,0.8333333333333333,False,1,1,0.2,-0.3,0.6,1.1,-0.2,0.2
Gary Trent Jr.,TOR,21/22,0.9315068493150688,-0.5806451612903224,0.0,0.2051282051282047,0.5185185185185183,0,0.2222222222222222,0.5714285714285714,-0.1818181818181819,-0.0869565217391304,0.3857142857142856,0.1666666666666666,False,7,0,0.2,0.1,4.2,-0.3,-0.0,0.2
Tobias Harris,PHI,21/22,0.7808219178082192,0.7419354838709675,0.6818181818181818,0.3948717948717946,0.5185185185185183,0,0.1111111111111111,0.5714285714285714,0.0909090909090909,-0.1739130434782609,0.3714285714285711,0.1666666666666666,False,5,0,0.3,0.9,3.5,-0.5,-0.1,0.3
Marcus Smart,BOS,21/22,0.0821917808219177,-0.2258064516129032,1.7727272727272727,0.3948717948717946,0.5185185185185183,0,-0.2222222222222222,-0.1428571428571428,-0.4318181818181819,0.0434782608695652,-0.1142857142857144,0.3333333333333332,False,5,0,0.0,0.6,0.4,-0.1,-0.0,0.0
Bobby Portis,MIL,21/22,0.4246575342465754,1.483870967741935,-0.3636363636363636,0.3948717948717946,0.4814814814814814,0,0.3333333333333333,0.2857142857142857,0.4999999999999998,-0.0869565217391304,0.3142857142857141,0.0,False,5,0,0.2,0.6,1.9,0.0,-0.0,0.2
